State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,pressure,temperatureMax,temperatureMin,visibility,windBearing,windSpeed,NDVI,DayInSeason,Yield
Karnataka,GULBARGA,2012,Rabi       ,Wheat,11271,14787,1021.24,68.6,53.53,6.36,131,4.88,134.7973785,12,25.2
Karnataka,GULBARGA,2012,Summer     ,Dry chillies,23,65,1023.19,49.78,45.71,2.12,125,6.11,133.0314484,12,25
Karnataka,GULBARGA,2012,Summer     ,Groundnut,2811,2310,1023.07,49.97,45.69,2,127,6.46,132.7986298,12,25
Karnataka,GULBARGA,2012,Summer     ,Maize,701,2383,1023.28,49.91,45.75,2.13,124,5.89,132.7728119,12,25
Karnataka,GULBARGA,2012,Summer     ,Onion,51,289,1023.38,50.14,45.68,2.21,127,6.19,132.7676544,12,25
Karnataka,GULBARGA,2012,Summer     ,Rice,140,210,1023.28,50.1,45.78,2.24,125,5.75,132.4933472,12,25
Karnataka,GULBARGA,2012,Summer     ,Sunflower,271,148,1023.3,50.07,45.82,2.17,125,5.81,132.4143524,12,25
Karnataka,GULBARGA,2012,Whole Year ,Coconut ,181,1782,1018.67,67.25,41.22,6.17,231,8.43,149.651947,12,24.7
Karnataka,GULBARGA,2012,Whole Year ,Coriander,17,7,1018.73,66.95,40.92,6.12,229,8.29,149.1375427,12,24.7
Karnataka,GULBARGA,2012,Whole Year ,Dry ginger,2,64,1018.69,67.14,41.1,6.16,231,8.39,149.0244598,12,24.7
Karnataka,GULBARGA,2012,Whole Year ,Garlic,12,16,1018.69,67.12,41.04,6.16,230,8.39,149.0244598,12,24.7
Karnataka,GULBARGA,2012,Whole Year ,Mesta,168,234,1018.69,67.12,41.24,6.15,230,8.36,148.8329773,12,24.7
Karnataka,GULBARGA,2012,Whole Year ,Sugarcane,14801,731169,1018.78,65.72,42.2,6.27,222,7.93,145.5719147,12,24.7
Karnataka,GULBARGA,2012,Whole Year ,Sweet potato,5,78,1024.74,52.16,39.86,4.27,151,5.89,135.1592407,12,41.3
Karnataka,GULBARGA,2012,Whole Year ,Turmeric,462,920,1024.57,52.09,43.05,5.42,145,5.53,133.3379059,12,41.3
Karnataka,GULBARGA,2013,Kharif     ,Arhar/Tur,369537,394592,1024.58,52.08,43.08,5.44,145,5.52,133.3379059,12,41.3
Karnataka,GULBARGA,2013,Kharif     ,Bajra,14897,19870,1024.61,51.9,40.76,4.39,147,5.94,132.9654541,12,41.3
Karnataka,GULBARGA,2013,Kharif     ,Cotton(lint),47273,269445,1024.59,51.79,40.83,4.4,147,6.06,132.9654541,12,41.3
Karnataka,GULBARGA,2013,Kharif     ,Cowpea(Lobia),327,107,1024.62,51.93,40.74,4.39,147,5.91,132.9654541,12,41.3
Karnataka,GULBARGA,2013,Kharif     ,Dry chillies,1252,2581,1020.45,69.2,55.63,9.37,177,8.65,151.9743805,12,23.6
Karnataka,GULBARGA,2013,Kharif     ,Groundnut,1249,592,1020.43,69.13,55.3,9.31,177,8.72,151.8344574,12,23.6
Karnataka,GULBARGA,2013,Kharif     ,Horse-gram,387,195,1020.43,69.13,55.27,9.29,177,8.71,151.4116058,12,23.6
Karnataka,GULBARGA,2013,Kharif     ,Jowar,3811,4703,1020.59,69.77,55.67,9.13,176,8.38,150.0068512,12,23.6
Karnataka,GULBARGA,2013,Kharif     ,Maize,5302,13705,1020.59,69.62,55.6,9.15,177,8.14,148.2538605,12,23.6
Karnataka,GULBARGA,2013,Kharif     ,Moong(Green Gram),35951,17077,1020.59,69.9,55.77,9.16,177,8.11,147.692337,12,23.6
Karnataka,GULBARGA,2013,Kharif     ,Niger seed,532,116,1020.2,68.9,57.42,9.53,173,8.41,149.1787872,12,22.3
Karnataka,GULBARGA,2013,Kharif     ,Onion,711,4703,1020.25,68.34,57.02,9.39,174,8.13,137.4910889,12,22.3
Karnataka,GULBARGA,2013,Kharif     ,Other Kharif pulses,414,232,1020.25,67.96,56.86,9.09,163,6.76,133.0259552,12,22.3
Karnataka,GULBARGA,2013,Kharif     ,Potato,4,26,1020.25,67.94,57,9.11,163,6.93,132.8704834,12,22.3
Karnataka,GULBARGA,2013,Kharif     ,Rapeseed &Mustard,4,1,1020.25,67.94,57,9.11,163,6.93,132.8704834,12,22.3
Karnataka,GULBARGA,2013,Kharif     ,Rice,4281,11335,1023.39,66,55.07,6.73,139,5.01,137.5990601,12,42.2
Karnataka,GULBARGA,2013,Kharif     ,Sesamum,5419,3202,1023.42,65.88,54.9,6.67,137,4.99,137.5990601,12,42.2
Karnataka,GULBARGA,2013,Kharif     ,Small millets,22,8,1023.42,65.63,54.51,6.54,136,4.88,137.2610474,12,42.2
Karnataka,GULBARGA,2013,Kharif     ,Soyabean,6054,8334,1023.39,65.71,54.19,6.48,131,5.13,137.133194,12,42.2
Karnataka,GULBARGA,2013,Kharif     ,Sunflower,27776,16281,1023.03,67.01,55.25,7.03,139,5.35,135.0059509,12,42.2
Karnataka,GULBARGA,2013,Kharif     ,Urad,40904,22033,1023.1,66.75,54.77,6.83,135,5.27,134.7315216,12,42.2
Karnataka,GULBARGA,2013,Rabi       ,Dry chillies,9,17,1021.48,57.58,49.31,2.95,147,7.92,139.0078125,12,35.8
Karnataka,GULBARGA,2013,Rabi       ,Gram,172556,155732,1021.49,57.9,51.94,1.28,120,7.15,138.420105,12,35.8
Karnataka,GULBARGA,2013,Rabi       ,Jowar,229797,292750,1021.5,57.91,51.9,1.29,120,7.11,138.420105,12,35.8
Karnataka,GULBARGA,2013,Rabi       ,Linseed,209,62,1019.72,60.75,47.96,3.94,159,8.85,134.2718201,12,35.8
Karnataka,GULBARGA,2013,Rabi       ,Maize,437,1295,1019.78,60.56,48.08,3.91,158,8.78,134.2718201,12,35.8
Karnataka,GULBARGA,2013,Rabi       ,Onion,373,4867,1018.45,62.11,46.98,4.67,168,9.7,134.2098694,12,35.8
Karnataka,GULBARGA,2013,Rabi       ,Rice,875,1949,1007.45,53.98,41.18,7.73,219,3.82,136.1176605,12,78
Karnataka,GULBARGA,2013,Rabi       ,Safflower,4979,5719,1007.45,54.24,41.51,8.32,226,3.98,131.8420715,12,78
Karnataka,GULBARGA,2013,Rabi       ,Sunflower,17346,10777,1007.48,54.74,42.06,7.27,188,4.51,131.7917938,12,78
Karnataka,GULBARGA,2013,Rabi       ,Wheat,13467,23502,1007.42,54.81,41.99,8.06,218,3.97,131.4897156,12,78
Karnataka,GULBARGA,2013,Summer     ,Dry chillies,49,130,1007.47,55.11,42.38,7.87,205,4.04,130.8072052,12,78
Karnataka,GULBARGA,2013,Summer     ,Groundnut,2996,2416,1007.45,55,42.2,7.95,210,4.01,130.8072052,12,78
Karnataka,GULBARGA,2013,Summer     ,Maize,288,801,1021.8,51.51,45.84,3.4,136,6.92,134.5738373,12,41.5
Karnataka,GULBARGA,2013,Summer     ,Onion,41,322,1021.35,52.74,46.35,3.46,140,7.79,133.6472015,12,41.5
Karnataka,GULBARGA,2013,Summer     ,Rice,122,249,1021.34,52.63,46.33,3.38,141,7.85,133.6472015,12,41.5
Karnataka,GULBARGA,2013,Summer     ,Sunflower,73,62,1021.84,50.42,45.12,2.49,141,7.35,132.7985687,12,41.5
Karnataka,GULBARGA,2013,Whole Year ,Coconut ,119,944,1021.7,50.82,45.21,2.6,142,7.59,132.7985687,12,41.5
Karnataka,GULBARGA,2013,Whole Year ,Coriander,21,7,1021.82,50.86,45.26,2.72,140,7.41,132.7985687,12,41.5
Karnataka,GULBARGA,2013,Whole Year ,Garlic,24,25,1021.48,57.65,50.47,1.83,108,7.93,138.1012115,12,20.9
Karnataka,GULBARGA,2013,Whole Year ,Mesta,140,156,1021.76,56.88,48.72,2.48,111,7.03,135.8495026,12,20.9
Karnataka,GULBARGA,2013,Whole Year ,Sugarcane,27602,1678202,1021.71,57.94,49.64,2.52,106,7.41,135.3437958,12,20.9
Karnataka,GULBARGA,2013,Whole Year ,Turmeric,653,2016,1021.67,57.96,49.62,2.53,106,7.4,135.2429504,12,20.9
Karnataka,GULBARGA,2014,Kharif     ,Arhar/Tur,315343,210003,1021.41,58.08,49.74,2.34,103,7.85,135.2429504,12,20.9
Karnataka,GULBARGA,2014,Kharif     ,Bajra,15642,18218,1021.64,57.86,49.54,2.5,106,7.47,135.2429504,12,20.9
Karnataka,GULBARGA,2014,Kharif     ,Castor seed,79,48,1020.59,69.37,55.92,9.56,170,6.89,138.2214661,12,26.9
Karnataka,GULBARGA,2014,Kharif     ,Cotton(lint),82637,338020,1020.59,69.21,55.91,9.49,168,6.77,137.4192352,12,26.9
Karnataka,GULBARGA,2014,Kharif     ,Cowpea(Lobia),534,221,1020.59,69.2,55.89,9.5,169,6.79,137.1213989,12,26.9
Karnataka,GULBARGA,2014,Kharif     ,Groundnut,649,235,1020.44,68.94,56.43,9.56,172,6.55,133.8572998,12,26.9
Karnataka,GULBARGA,2014,Kharif     ,Horse-gram,530,248,1020.31,68.15,56.66,9.08,160,6.15,133.4450378,12,26.9
Karnataka,GULBARGA,2014,Kharif     ,Jowar,1579,1730,1020.42,68.81,56.52,9.51,171,6.42,132.9481964,12,26.9
Karnataka,GULBARGA,2014,Kharif     ,Maize,4747,12713,1022.03,59.53,49.21,3.04,94,4.71,137.6559753,12,26.8
Karnataka,GULBARGA,2014,Kharif     ,Moong(Green Gram),20292,6362,1022.03,59.07,49.01,2.82,88,4.96,137.6559753,12,26.8
Karnataka,GULBARGA,2014,Kharif     ,Niger seed,422,112,1022.03,59.39,49.14,2.93,90,4.85,137.6559753,12,26.8
Karnataka,GULBARGA,2014,Kharif     ,Onion,710,3646,1022.64,60.6,49.65,3.27,90,5.01,136.8740845,12,26.8
Karnataka,GULBARGA,2014,Kharif     ,Other Kharif pulses,440,220,1022.62,60.69,49.69,3.29,90,4.98,136.8740845,12,26.8
Karnataka,GULBARGA,2014,Kharif     ,Potato,53,326,1021.96,66.09,52.47,5.1,118,3.55,135.6178436,12,26.8
Karnataka,GULBARGA,2014,Kharif     ,Rapeseed &Mustard,106,23,1025.92,67.6,54.53,9.65,171,6.31,148.3688812,12,27.1
Karnataka,GULBARGA,2014,Kharif     ,Rice,1556,2887,1024.38,67.91,55.62,9.81,175,7.16,147.1562805,12,27.1
Karnataka,GULBARGA,2014,Kharif     ,Sesamum,4430,2277,1024.16,67.78,55.57,9.7,176,6.88,145.1312714,12,27.1
Karnataka,GULBARGA,2014,Kharif     ,Small millets,197,67,1024.34,67.85,55.59,9.75,175,6.98,145.1312714,12,27.1
Karnataka,GULBARGA,2014,Kharif     ,Soyabean,21695,13170,1024.25,67.7,55.49,9.68,175,6.79,135.8331909,12,27.1
Karnataka,GULBARGA,2014,Kharif     ,Sunflower,21910,12822,1024.33,67.31,55.53,9.56,176,6.75,132.4068146,12,27.1
Karnataka,GULBARGA,2014,Kharif     ,Urad,18672,6616,1021.49,58.4,52.16,1.35,118,6.97,138.420105,12,16.8
Karnataka,GULBARGA,2014,Rabi       ,Dry chillies,86,161,1021.16,58.72,52.25,1.4,109,7.4,138.420105,12,16.8
Karnataka,GULBARGA,2014,Rabi       ,Gram,184515,155482,1020.36,59.82,50.72,2.94,137,5.23,136.437027,12,16.8
Karnataka,GULBARGA,2014,Rabi       ,Jowar,237624,271569,1020.3,59.86,50.58,3.04,139,5.15,136.437027,12,16.8
Karnataka,GULBARGA,2014,Rabi       ,Linseed,335,104,1020.03,60.61,49.48,3.12,143,6.21,135.3795624,12,16.8
Karnataka,GULBARGA,2014,Rabi       ,Maize,136,87,1019.95,60.71,49.16,3.29,146,6.21,135.2407227,12,16.8
Karnataka,GULBARGA,2014,Rabi       ,Onion,453,11671,1021.11,58.87,49.87,2.13,100,8.58,135.3524475,12,26.7
Karnataka,GULBARGA,2014,Rabi       ,Rice,356,452,1021.37,57.79,49.45,2.4,104,7.79,135.2429504,12,26.7
Karnataka,GULBARGA,2014,Rabi       ,Safflower,3203,2398,1021.52,57.95,49.63,2.42,104,7.67,135.2429504,12,26.7
Karnataka,GULBARGA,2014,Rabi       ,Sunflower,20278,10692,1021.17,58.52,49.64,2.18,101,8.39,135.2429504,12,26.7
Karnataka,GULBARGA,2014,Rabi       ,Wheat,14149,23751,1021.47,57.37,49.05,2.46,106,7.56,133.1403351,12,26.7
Karnataka,GULBARGA,2014,Summer     ,Dry chillies,64,123,1021.54,57.21,48.9,2.52,106,7.42,132.9276428,12,26.7
Karnataka,GULBARGA,2014,Summer     ,Groundnut,3447,2914,1023.86,49.82,45.29,5.7,141,7.35,133.6709137,12,28.9
Karnataka,GULBARGA,2014,Summer     ,Maize,601,593,1023.67,49.88,45.89,5.82,142,7.47,133.6709137,12,28.9
Karnataka,GULBARGA,2014,Summer     ,Onion,117,574,1023.75,49.64,45.64,5.72,141,7.41,133.6709137,12,28.9
Karnataka,GULBARGA,2014,Summer     ,Rice,3744,4542,1023.65,49.99,45.8,5.97,145,7.57,133.6709137,12,28.9
Karnataka,GULBARGA,2014,Summer     ,Sunflower,257,192,1024.36,51.28,45.59,6.5,146,5.99,133.5680389,12,28.9
Karnataka,GULBARGA,2014,Whole Year ,Coconut ,192,1713,1023.81,49.69,45.47,5.71,141,7.38,133.4326324,12,28.9
Karnataka,GULBARGA,2014,Whole Year ,Coriander,44,15,1024.83,55.36,45.91,7.26,156,3.69,134.8340302,12,50
Karnataka,GULBARGA,2014,Whole Year ,Sugarcane,45503,3025950,1024.82,55.2,45.94,7.29,156,3.77,134.4460754,12,50
Karnataka,HASSAN,1997,Kharif     ,Arhar/Tur,3432,828,1024.85,55.71,45.85,7.25,154,4.15,133.0887604,12,50
Karnataka,HASSAN,1997,Kharif     ,Black pepper,198,21,1024.85,55.7,45.85,7.25,153,4.13,133.0887604,12,50
Karnataka,HASSAN,1997,Kharif     ,Dry chillies,1846,4855,1024.85,55.48,45.69,7.23,153,4.15,132.5534821,12,50
Karnataka,HASSAN,1997,Kharif     ,Dry ginger,25,32,1024.68,53.57,45.85,7.41,157,4.65,131.7900391,12,50
Karnataka,HASSAN,1997,Kharif     ,Groundnut,3506,4250,1021.55,54.13,49.37,1.87,136,6.71,135.6513977,12,30.3
Karnataka,HASSAN,1997,Kharif     ,Horse-gram,9947,7068,1021.3,54.5,49.41,2.43,141,6.78,135.6513977,12,30.3
Karnataka,HASSAN,1997,Kharif     ,Jowar,2811,3318,1021.28,54.45,49.32,2.48,141,6.75,135.6513977,12,30.3
Karnataka,HASSAN,1997,Kharif     ,Maize,4808,13259,1021.55,53.76,48.11,2.46,136,6.19,135.2067108,12,30.3
Karnataka,HASSAN,1997,Kharif     ,Paddy,53948,220500,1021.55,53.91,47.97,2.34,138,6.37,135.2067108,12,30.3
Karnataka,HASSAN,1997,Kharif     ,Ragi,106980,143458,1021.55,53.66,47.82,2.16,138,6.53,135.0231934,12,30.3
Karnataka,HASSAN,1997,Kharif     ,Rice,53948,147084,1017.22,59.44,33.78,8.12,171,4.59,149.9380951,12,48.2
Karnataka,HASSAN,1997,Rabi       ,Dry chillies,90,278,1017.87,60.1,35.35,6.43,169,4.56,149.4120636,12,48.2
Karnataka,HASSAN,1997,Rabi       ,Groundnut,2722,2488,1017.22,64.76,31.76,8.83,183,3.74,148.9956665,12,48.2
Karnataka,HASSAN,1997,Rabi       ,Horse-gram,25411,18636,1017.75,60.26,35.36,6.95,173,4.22,148.9278107,12,48.2
Karnataka,HASSAN,1997,Rabi       ,Jowar,1433,630,1017.22,59.41,33.77,7.93,170,4.69,148.7709198,12,48.2
Karnataka,HASSAN,1997,Rabi       ,Maize,9,18,1018.58,60.39,38.3,5.48,166,6.26,142.2112732,12,48.2
Karnataka,HASSAN,1997,Rabi       ,Paddy,4744,19042,1022.3,68.39,56.4,9.38,171,5.16,137.7405243,12,37.3
Karnataka,HASSAN,1997,Rabi       ,Ragi,15851,18853,1022.3,68.45,56.53,9.37,172,5.24,137.7405243,12,37.3
Karnataka,HASSAN,1997,Rabi       ,Rice,4744,12700,1022.25,68.38,56.43,9.38,172,5.14,137.5900726,12,37.3
Karnataka,HASSAN,1997,Summer     ,Paddy,8904,41677,1022.25,68.51,56.64,9.34,171,5.39,137.0107117,12,37.3
Karnataka,HASSAN,1997,Summer     ,Ragi,788,1459,1022.21,68.83,57.4,9.52,172,5.81,136.1087952,12,37.3
Karnataka,HASSAN,1997,Summer     ,Rice,8904,27796,1022.29,68.87,57.07,9.28,170,5.69,135.0852509,12,37.3
Karnataka,HASSAN,1997,Whole Year ,Arecanut,1793,1752,1008.74,46.06,30.14,10,104,8.01,133.2567139,12,33.3
Karnataka,HASSAN,1997,Whole Year ,Cardamom,7097,344,1008.74,46.06,30.15,10,104,8.02,133.2567139,12,33.3
Karnataka,HASSAN,1997,Whole Year ,Coriander,251,32,1009.8,45.5,29.33,9.98,99,1.19,132.6171722,12,33.3
Karnataka,HASSAN,1997,Whole Year ,Garlic,12,32,1008.93,45.99,30.38,10,112,6.79,131.5821228,12,33.3
Karnataka,HASSAN,1997,Whole Year ,Sugarcane,4919,495343,1009.23,45.43,30.04,9.99,107,6.77,130.8352356,12,33.3
Karnataka,HASSAN,1997,Whole Year ,Turmeric,16,89,1009.23,45.43,30.03,9.99,107,6.78,130.8352356,12,33.3
Karnataka,HASSAN,1998,Kharif     ,Arhar/Tur,3730,858,1017.56,71.23,41.74,6.63,225,9.47,151.1446381,12,36.2
Karnataka,HASSAN,1998,Kharif     ,Castor seed,4275,1978,1017.51,70.98,41.08,6.97,230,9.3,150.8553314,12,36.2
Karnataka,HASSAN,1998,Kharif     ,Cotton(lint),5225,5688,1017.52,70.86,40.93,7.07,231,9.25,150.821701,12,36.2
Karnataka,HASSAN,1998,Kharif     ,Dry ginger,29,378,1018.45,68.97,41.74,5.86,204,8.98,147.6873779,12,36.2
Karnataka,HASSAN,1998,Kharif     ,Groundnut,1884,1826,1018.46,68.9,42.86,6,200,9.05,146.2974854,12,36.2
Karnataka,HASSAN,1998,Kharif     ,Horse-gram,5608,3213,1018.45,70.82,43.71,6.01,214,9.91,138.5962067,12,36.2
Karnataka,HASSAN,1998,Kharif     ,Jowar,2375,3315,1020.5,50.85,38.33,5.85,186,9.9,135.7046051,12,31.1
Karnataka,HASSAN,1998,Kharif     ,Maize,5057,16901,1020.46,50.62,38.16,5.86,186,10.02,135.0133362,12,31.1
Karnataka,HASSAN,1998,Kharif     ,Moong(Green Gram),2937,843,1020.39,50.69,41.34,5.91,186,10.78,133.2102509,12,31.1
Karnataka,HASSAN,1998,Kharif     ,Niger seed,5007,872,1020.24,50.08,40.86,5.73,185,11.37,132.8354034,12,31.1
Karnataka,HASSAN,1998,Kharif     ,Onion,34,154,1020.29,50.13,40.83,5.82,186,11.12,132.8354034,12,31.1
Karnataka,HASSAN,1998,Kharif     ,Peas & beans (Pulses),191,1392,1020.27,50.17,40.91,5.78,185,11.22,132.8354034,12,31.1
Karnataka,HASSAN,1998,Kharif     ,Potato,14692,153737,1023.62,57.16,48.54,4.07,104,6.29,135.6103668,12,47
Karnataka,HASSAN,1998,Kharif     ,Ragi,115642,215818,1022.88,62.75,52.08,4.85,109,4.99,138.4029388,12,20
Karnataka,HASSAN,1998,Kharif     ,Rapeseed &Mustard,371,100,1022.59,66.16,54.75,6.56,135,4.74,135.7378082,12,20
Karnataka,HASSAN,1998,Kharif     ,Rice,55878,129213,1021.98,68.99,54.38,6.84,147,4.26,135.1606293,12,20
Karnataka,HASSAN,1998,Kharif     ,Sesamum,4010,2411,1021.99,68.9,54.26,6.8,146,4.19,135.1606293,12,20
Karnataka,HASSAN,1998,Kharif     ,Soyabean,57,61,1021.95,71.17,56.54,8.04,165,5.52,134.044693,12,20
Karnataka,HASSAN,1998,Kharif     ,Sunflower,8237,6342,1022.58,68.48,56.8,7.91,152,5.79,133.7063751,12,20
Karnataka,HASSAN,1998,Rabi       ,Gram,3937,909,1021.01,54.71,48.59,3.27,141,7.08,135.4322052,12,23.6
Karnataka,HASSAN,1998,Rabi       ,Groundnut,2319,2747,1021.96,53.38,47.87,2.85,134,6.56,135.1022797,12,23.6
Karnataka,HASSAN,1998,Rabi       ,Horse-gram,25188,13639,1020.45,53.79,47.78,3.59,137,6.8,134.8526917,12,23.6
Karnataka,HASSAN,1998,Rabi       ,Jowar,1558,989,1020.45,53.88,47.77,3.64,137,6.85,134.7273407,12,23.6
Karnataka,HASSAN,1998,Rabi       ,Maize,156,304,1023.09,52.79,47.27,3.11,132,6.61,133.4881439,12,23.6
Karnataka,HASSAN,1998,Rabi       ,Moong(Green Gram),216,97,1022,52.62,47.39,2.54,132,6.39,133.4710388,12,23.6
Karnataka,HASSAN,1998,Rabi       ,Onion,3,31,1019.02,65.71,51.02,7.56,192,7.53,135.227478,12,25.7
Karnataka,HASSAN,1998,Rabi       ,Peas & beans (Pulses),16,102,1019.31,65.43,50.48,7.67,192,7.71,134.9671021,12,25.7
Karnataka,HASSAN,1998,Rabi       ,Potato,506,5795,1019.02,64.46,50.99,6.37,184,5.99,134.9384155,12,25.7
Karnataka,HASSAN,1998,Rabi       ,Ragi,18889,24563,1019.33,65.89,51.05,7.82,190,7.74,134.923172,12,25.7
Karnataka,HASSAN,1998,Rabi       ,Rice,2937,7771,1019.34,65.95,51.12,7.85,190,7.75,134.923172,12,25.7
Karnataka,HASSAN,1998,Rabi       ,Sunflower,3064,1746,1019.36,66.05,51.24,7.89,190,7.77,134.923172,12,25.7
Karnataka,HASSAN,1998,Summer     ,Maize,29,66,1023.6,54.78,40.12,5.66,155,3.81,133.5753632,12,46.6
Karnataka,HASSAN,1998,Summer     ,Onion,3,35,1023.58,54.67,40.18,5.67,155,3.9,133.5753632,12,46.6
Karnataka,HASSAN,1998,Summer     ,Peas & beans (Pulses),243,1970,1023.49,54.04,40.66,5.64,156,4.45,133.5753632,12,46.6
Karnataka,HASSAN,1998,Summer     ,Potato,205,2369,1023.52,54.28,40.47,5.65,156,4.25,133.5753632,12,46.6
Karnataka,HASSAN,1998,Summer     ,Ragi,488,1098,1023.65,55.17,39.82,5.74,155,3.39,133.4996185,12,46.6
Karnataka,HASSAN,1998,Summer     ,Rice,7869,19264,1023.42,53.73,40.94,5.63,157,4.84,132.9764557,12,46.6
Karnataka,HASSAN,1998,Summer     ,Sunflower,308,173,1018.46,63.05,47.1,5.09,169,9.67,133.9560699,12,15.4
Karnataka,HASSAN,1998,Whole Year ,Arecanut,1805,9666,1018.46,65.2,45.74,5.94,178,10.92,133.7171783,12,15.4
Karnataka,HASSAN,1998,Whole Year ,Black pepper,211,232,1018.46,65.73,45.23,6.01,183,10.58,133.5957184,12,15.4
Karnataka,HASSAN,1998,Whole Year ,Cardamom,7105,345,1018.46,65.12,45.56,5.99,178,10.89,133.5104828,12,15.4
Karnataka,HASSAN,1998,Whole Year ,Coconut ,48845,270410,1018.46,65.43,45.59,5.93,178,11.01,133.5104828,12,15.4
Karnataka,HASSAN,1998,Whole Year ,Coriander,226,28,1018.46,65.54,45,6.07,184,10.44,133.2313843,12,15.4
Karnataka,HASSAN,1998,Whole Year ,Dry chillies,1712,4571,1024.97,52.84,38.84,4.24,154,5.17,136.0899353,12,30.9
Karnataka,HASSAN,1998,Whole Year ,Garlic,16,43,1025,52.89,38.77,4.29,152,5.02,136.0899353,12,30.9
Karnataka,HASSAN,1998,Whole Year ,Turmeric,11,56,1024.87,52.67,39.22,4.14,153,5.4,135.9810791,12,30.9
Karnataka,HASSAN,1999,Kharif     ,Arhar/Tur,3134,780,1024.78,52.78,39.45,4.19,154,5.48,135.9810791,12,30.9
Karnataka,HASSAN,1999,Kharif     ,Castor seed,4337,2517,1024.76,52.8,39.5,4.2,154,5.52,135.9810791,12,30.9
Karnataka,HASSAN,1999,Kharif     ,Cotton(lint),5425,9278,1024.86,52.67,39.23,4.16,154,5.41,135.9810791,12,30.9
Karnataka,HASSAN,1999,Kharif     ,Dry ginger,100,1303,1007.37,46.72,38.6,9.82,289,5.01,136.6990509,12,37.8
Karnataka,HASSAN,1999,Kharif     ,Groundnut,3208,2533,1007.4,46.61,38.7,9.79,288,4.97,135.7710114,12,37.8
Karnataka,HASSAN,1999,Kharif     ,Horse-gram,2657,1661,1007.38,46.63,38.52,9.79,289,5.04,135.4931183,12,37.8
Karnataka,HASSAN,1999,Kharif     ,Jowar,2247,2769,1007.48,46.41,37.58,9.76,283,4.72,135.0737915,12,37.8
Karnataka,HASSAN,1999,Kharif     ,Maize,9475,44007,1007.34,45.13,37.1,9.61,277,4.17,134.92453,12,37.8
Karnataka,HASSAN,1999,Kharif     ,Moong(Green Gram),3327,1132,1007.38,45.75,37.49,9.59,290,5.02,134.270462,12,37.8
Karnataka,HASSAN,1999,Kharif     ,Niger seed,4731,824,1020.25,69.08,58.22,8.78,175,7.54,136.1869202,12,15
Karnataka,HASSAN,1999,Kharif     ,Other Kharif pulses,10435,3092,1020.25,68.94,58.19,8.82,174,7.5,135.356369,12,15
Karnataka,HASSAN,1999,Kharif     ,Ragi,97148,138813,1020.25,69.12,58.21,8.69,175,7.46,133.771225,12,15
Karnataka,HASSAN,1999,Kharif     ,Rice,54588,153597,1020.25,68.72,58.14,8.87,173,7.44,133.3281403,12,15
Karnataka,HASSAN,1999,Kharif     ,Sesamum,6278,2326,1021.18,50.04,44.36,1.88,157,8.8,133.9971924,12,43.7
Karnataka,HASSAN,1999,Kharif     ,Small millets,138,76,1021.16,50.05,44.41,1.81,157,8.9,133.9971924,12,43.7
Karnataka,HASSAN,1999,Kharif     ,Soyabean,61,56,1021.74,50.5,43.97,2.48,155,8.07,133.458252,12,43.7
Karnataka,HASSAN,1999,Kharif     ,Sunflower,6278,4068,1021.64,50.7,43.96,2.53,156,8.4,133.2376862,12,43.7
Karnataka,HASSAN,1999,Kharif     ,Urad,1570,510,1021.69,50.69,43.9,2.57,156,8.32,133.2376862,12,43.7
Karnataka,HASSAN,1999,Rabi       ,Gram,2014,1182,1021.3,51.31,43.55,2.67,161,9.23,132.6702271,12,43.7
Karnataka,HASSAN,1999,Rabi       ,Groundnut,1762,1935,1021.43,53.36,43.09,4.1,166,9.38,134.0105743,12,32.9
Karnataka,HASSAN,1999,Rabi       ,Horse-gram,26713,14541,1021.85,53.36,42.88,4.34,167,9.2,133.8512268,12,32.9
Karnataka,HASSAN,1999,Rabi       ,Jowar,782,599,1021.46,53.22,43.15,4.47,169,9.19,133.6526031,12,32.9
Karnataka,HASSAN,1999,Rabi       ,Maize,1639,3893,1021.36,53.26,43.18,4.81,172,8.98,133.5569,12,32.9
Karnataka,HASSAN,1999,Rabi       ,Moong(Green Gram),233,58,1021.43,53.19,43.16,4.64,170,9.08,133.2616882,12,32.9
Karnataka,HASSAN,1999,Rabi       ,Other  Rabi pulses,6004,697,1021.85,53.18,42.84,4.43,168,9.09,132.8833466,12,32.9
Karnataka,HASSAN,1999,Rabi       ,Ragi,19251,16956,1020.45,56.76,48.4,5.15,150,8.41,135.8939819,12,22.4
Karnataka,HASSAN,1999,Rabi       ,Rapeseed &Mustard,334,90,1020.45,56.91,47.5,5.41,153,8.43,135.5346985,12,22.4
Karnataka,HASSAN,1999,Rabi       ,Rice,3189,6383,1020.45,56.9,47.6,5.38,152,8.44,135.5175934,12,22.4
Karnataka,HASSAN,1999,Rabi       ,Sunflower,1685,647,1020.45,56.87,47.66,5.35,152,8.46,135.5175934,12,22.4
Karnataka,HASSAN,1999,Rabi       ,Urad,196,73,1020.45,56.3,46.75,4.98,146,8.02,135.2919922,12,22.4
Karnataka,HASSAN,1999,Summer     ,Maize,200,366,1020.45,56.12,46.84,4.98,147,8.09,135.2919922,12,22.4
Karnataka,HASSAN,1999,Summer     ,Ragi,649,1297,1022.25,68.52,56.54,9.3,171,5.43,136.5841522,12,39.3
Karnataka,HASSAN,1999,Summer     ,Rice,9635,23954,1022.25,68.62,56.59,9.23,170,5.64,136.5431061,12,39.3
